1646,1443,19940,3981,234,경기70사1694,3
1704,1449,19940,3982,234,경기70사1676,4
1658,1410,19940,3983,315,경기70사6621,3
1731,1525,19940,3984,1964,경기75바3166,3
1719,1455,19940,3985,234,경기70사1662,3
1749,1440,19940,3986,2162,경기75바3118,4
1710,1422,19940,3987,315,경기70사6614,3
1955,1819,19937,3988,234,경기78아7098,3
1728,1504,19940,3989,234,경기70사1145,4
1752,1540,19940,3990,1964,경기75바3001,3
1743,1510,19940,3991,234,경기70사1693,3
1707,1301,19940,3992,1677,경기77바3636,3
1804,1501,19940,3993,2162,경기75바3129,3
1737,1437,19940,3994,315,경기70사6611,3
1810,1601,19940,3995,1964,경기75바1016,3
1737,1522,19940,3996,234,경기70사1639,3
1740,1449,19940,3997,315,경기70사6613,3
1828,1519,19940,3998,2162,경기75바3159,4
1746,1534,19940,3999,234,경기70사1163,4
1837,1622,19940,4000,1964,경기75바3231,3
1807,1540,19940,4001,234,경기70사1665,3
1804,1334,19940,4002,1677,경기77바3649,3
1758,1504,19940,4003,315,경기70사6601,3
1804,1543,19940,4004,234,경기70사1154,3
1904,1540,19940,4005,2162,경기75바3249,3
1807,1555,19940,4006,234,경기70사1132,3
1852,1640,19940,4007,1964,경기75바3164,3
1813,1519,19940,4008,315,경기70사6609,3
1822,1604,19940,4009,234,경기70사1678,4
1837,1413,19940,4010,1677,경기77바2184,3
1901,1601,19940,4011,2162,경기75바3113,3
1831,1610,19940,4012,234,경기76아1297,3
1931,1701,19940,4013,1964,경기75바3165,3
1843,1534,19940,4014,315,경기70사6610,3
1746,1546,19940,4015,234,경기70사1655,3
1907,1619,19940,4016,234,경기70사1666,3
1940,1719,19940,4017,1964,경기75바3246,3
1858,1549,19940,4018,315,경기70사6600,3
1922,1634,19940,4019,234,경기70사1114,4
1916,1613,19940,4020,2162,경기75바3243,3
1937,1640,19940,4021,234,경기70사1147,3
1855,1437,19940,4022,1677,경기77바3634,3
1946,1737,19940,4023,1964,경기75바3230,3
1919,1601,19940,4024,315,경기70사6608,3
1937,1649,19940,4025,234,경기70사1664,3
1946,1658,19940,4026,234,경기70사1677,4
1955,1752,19940,4027,1964,경기75바3111,3
1949,1631,19940,4028,2162,경기75바3120,3
1937,1616,19940,4029,315,경기70사6565,3
1934,1701,19940,4030,234,경기70사1663,3
1940,1501,19940,4031,1677,경기77바3635,3
2013,1804,19940,4032,1964,경기75바3166,3
1949,1707,19940,4033,234,경기70사1648,4
2001,1631,19940,4034,315,경기70사6552,3
2016,1649,19940,4035,2162,경기75바3037,4
2001,1716,19940,4036,234,경기70사1119,3
2031,1819,19940,4037,1964,경기75바3001,3
2019,1637,19940,4038,315,경기70사6643,3
1955,1519,19940,4039,1677,경기77바2190,3
2010,1722,19940,4040,234,경기70사1112,4
2025,1649,19940,4041,315,경기70사6612,3
2049,1840,19940,4042,1964,경기75바1016,3
2013,1731,19940,4043,234,경기70사1641,3
2025,1719,19940,4044,2162,경기75바1015,3
2037,1543,19940,4045,1677,경기77바2213,3
2040,1701,19940,4046,315,경기70바5338,3
2058,1858,19940,4047,1964,경기75바3231,3
2016,1737,19940,4048,234,경기70사1640,3
2043,1710,19940,4049,315,경기70사6603,3
2031,1734,19940,4050,2162,경기75바1013,3
2116,1919,19940,4051,1964,경기75바3164,3
2043,1758,19940,4052,234,경기70사1676,4
1458,1455,19940,4053,1677,경기77바2195,3
2028,1731,19940,4054,315,경기70사6602,3
2134,1937,19940,4055,1964,경기75바3165,3
2049,1828,19940,4056,234,경기70사1693,3
2107,1810,19940,4057,2162,경기75바3118,4
2058,1758,19940,4058,315,경기70사6621,3
2152,1949,19940,4059,1964,경기75바3246,3
2125,1813,19940,4060,315,경기70사6614,3
2116,1852,19940,4061,234,경기70사1163,4
2213,2007,19940,4062,1964,경기75바3230,3
2213,1910,19940,4063,2162,경기75바3249,3
2128,1846,19940,4064,315,경기70사6613,3
2143,1919,19940,4065,234,경기70사1132,3
2228,2019,19940,4066,1964,경기75바3111,3
2155,1901,19940,4067,315,경기70사6601,3
2222,1931,19940,4068,2162,경기75바3113,3
2231,2034,19940,4069,1964,경기75바3166,3
2158,1940,19940,4070,234,경기70사1655,3
2222,1934,19940,4071,315,경기70사6610,3
2231,1949,19940,4072,315,경기70사6600,3
2243,2049,19940,4073,1964,경기75바3001,3
2234,2019,19940,4074,234,경기70사1677,4
2249,2007,19940,4075,315,경기70사6608,3
2319,2110,19940,4076,1964,경기75바1016,3
2249,2049,19940,4077,234,경기70사1119,3
2331,2128,19940,4078,1964,경기75바3231,3
2222,1801,19940,4079,1677,경기77바2128,3
2301,1901,19940,4080,1677,경기77바3649,3
2031,1752,19940,4081,234,경기70사1694,3
2355,2146,19940,4082,234,경기70사1676,4
2231,1831,19940,4083,1677,경기77바3636,3
1816,1355,19940,4084,2176,경기78아1314,3
2043,1807,19940,4085,234,경기70사1662,3
2049,1819,19940,4086,234,경기70사1145,4
16,2225,19940,4087,1964,경기75바3230,3
1155,840,19940,4088,2176,경기73아2852,3
10,2158,19940,4089,234,경기70사1693,3
2104,1834,19940,4090,234,경기70사1646,4
2149,1731,19940,4091,1677,경기77바3632,3
2307,2022,19940,4092,315,경기70사6565,3
1207,907,19940,4093,2176,경기78아1280,3
2258,2019,19940,4094,2162,경기75바3120,3
1231,922,19940,4095,2176,경기76아6020,3
125,2316,19940,4096,1964,경기75바3001,3
2110,1843,19940,4097,234,경기70사1639,3
2322,2037,19940,4098,315,경기70사6552,3
34,2219,19940,4099,234,경기70사1163,4
2116,1643,19940,4100,1677,경기77바3633,3
7,2134,19940,4101,2162,경기75바1013,3
1746,1328,19940,4102,2176,경기78아1323,4
2343,2049,19940,4103,315,경기70사6643,3
2128,1901,19940,4104,234,경기70사1665,3
1304,952,19940,4105,2176,강원72바1042,3
2140,1910,19940,4106,234,경기70사1154,3
2352,2104,19940,4107,315,경기70사6612,3
125,2237,19940,4108,234,경기70사1132,3
19,2004,19940,4109,1677,경기77바3634,3
2343,2116,19940,4110,2162,경기75바1015,3
4,2119,19940,4111,315,경기70바5338,3
1310,1013,19940,4112,2176,경기78아6101,3
13,2134,19940,4113,315,경기70사6603,3
2131,1928,19940,4114,234,경기70사1678,4
2146,1934,19940,4115,234,경기76아1297,3
1158,619,19940,4116,1677,서울72바5839,3
2058,1749,19940,4117,2162,경기75바3036,4
1743,1337,19938,4118,2176,경기78아1132,4
2349,2143,19940,4119,1964,경기75바3164,3
31,2146,19940,4120,315,경기70사6602,3
1846,1619,19940,4121,234,경기70사1647,4
131,2225,19940,4122,2162,경기75바3249,3
2101,1746,19940,4123,315,경기70사6604,3
1334,1040,19940,4124,2176,경기78아1138,4
2328,2113,19940,4125,234,경기70사1641,3
307,2146,19940,4126,1677,경기77바2195,3
2216,1955,19940,4127,234,경기70사1114,4
101,2201,19940,4128,315,경기70사6621,3
2207,1704,19940,4129,1677,경기77바2296,4
1,2158,19940,4130,1964,경기75바3165,3
137,2213,19940,4131,315,경기70사6614,3
1216,637,19940,4132,1677,서울71바3243,3
1046,640,19940,4133,2162,경기75바9082,3
1404,1055,19940,4134,2176,경기78아1139,4
1543,1325,19940,4135,234,경기76아1298,3
2128,1831,19940,4136,315,경기70사6611,3
2225,2004,19940,4137,234,경기70사1147,3
243,2122,19940,4138,1677,경기77바2213,3
7,2213,19940,4139,1964,경기75바3246,3
143,2228,19940,4140,315,경기70사6613,3
1407,1110,19940,4141,2176,경기78아1309,3
104,2158,19940,4142,2162,경기75바3118,4
158,2243,19940,4143,315,경기70사6601,3
2228,2010,19940,4144,234,경기70사1664,3
1240,658,19940,4145,1677,서울74바2085,3
104,2255,19940,4146,1964,경기75바3166,3
1755,1343,19940,4147,2176,경기78아6174,3
2034,1655,19940,4148,315,경기70사6607,3
116,2031,19940,4149,1677,경기77바3635,3
46,2240,19940,4150,1964,경기75바3111,3
1510,1152,19940,4151,2176,경기78아1289,4
2246,2028,19940,4152,234,경기70사1663,3
2140,1849,19940,4153,2162,경기75바3159,4
2240,2037,19940,4154,234,경기70사1648,4
2204,1919,19940,4155,315,경기70사6609,3
2243,1955,19940,4156,2162,경기75바3243,3
1443,1140,19940,4157,2176,경기78아1288,4
2313,2058,19940,4158,234,경기70사1112,4
2128,1616,19940,4159,1677,경기77바3606,4
710,519,19941,4160,1964,경기75바3230,3
1513,1213,19940,4161,2176,경기78아1110,4
2040,1719,19940,4162,315,경기70사6606,3
2319,2043,19940,4163,2162,경기75바3037,4
2028,1743,19940,4164,234,경기70사1649,4
1055,734,19940,4165,2176,경기79사2700,3
2349,2128,19940,4166,234,경기70사1640,3
1840,1528,19938,4167,315,경기70바5358,3
713,458,19941,4168,234,경기70사1694,3
731,543,19941,4169,1964,경기75바3001,3
204,2249,19940,4170,2162,경기75바3113,3
707,504,19941,4171,234,경기70사1676,4
155,2055,19940,4172,1677,경기77바2190,3
1616,1258,19940,4173,2176,경기78아1225,4
722,516,19941,4174,234,경기70사1662,3
2119,1828,19940,4175,2162,경기75바3129,3
722,519,19941,4176,234,경기70사1145,4
558,555,19941,4177,1964,경기75바1016,3
1225,810,19940,4178,315,경기78아8576,3
1707,1310,19940,4179,2176,경기78아1322,4
746,525,19941,4180,234,경기70사1693,3
1243,1240,19940,4181,2176,경기78아1316,3
731,534,19941,4182,234,경기70사1646,4
610,2358,19940,4183,1964,경기75바3231,3
801,537,19941,4184,2162,경기75바3120,3
1158,840,19936,4185,2176,경기78아1313,3
752,543,19941,4186,234,경기70사1639,3
2113,1731,19940,4187,234,경기71자8514,3
816,546,19941,4188,234,경기70사1163,4
2337,1931,19940,4189,1677,경기77바2184,3
816,522,19941,4190,2176,경기73아2852,3
816,555,19941,4191,234,경기70사1665,3
1207,846,19940,4192,234,경기78아7088,3
1252,846,19940,4193,315,경기76아3764,3
628,625,19941,4194,1964,경기75바3164,3
831,601,19941,4195,234,경기70사1154,3
822,549,19941,4196,2162,경기75바1013,3
1225,855,19940,4197,2176,서울72바9623,3
816,531,19941,4198,315,경기70사6565,3
819,607,19941,4199,234,경기70사1132,3
852,616,19941,4200,234,경기70사1678,4
846,640,19941,4201,1964,경기75바3165,3
810,510,19941,4202,2176,경기78아1314,3
825,543,19941,4203,315,경기70사6552,3
855,619,19941,4204,234,경기76아1297,3
834,431,19941,4205,1677,경기77바2128,3
849,607,19941,4206,2162,경기75바1015,3
913,537,19941,4207,2176,경기76아6020,3
855,625,19941,4208,234,경기70사1647,4
907,649,19941,4209,1964,경기75바3246,3
904,552,19941,4210,315,경기70사6643,3
919,631,19941,4211,234,경기70사1641,3
840,531,19941,4212,2176,경기78아1280,3
925,634,19941,4213,234,경기70사1114,4
916,619,19941,4214,2162,경기75바3036,4
910,601,19941,4215,315,경기70사6612,3
925,643,19941,4216,234,경기76아1298,3
922,452,19941,4217,1677,경기77바3649,3
919,701,19941,4218,1964,경기75바3166,3
928,558,19941,4219,2176,강원72바1042,3
934,649,19941,4220,234,경기70사1147,3
916,607,19941,4221,315,경기70바5338,3
937,658,19941,4222,234,경기70사1664,3
937,610,19941,4223,2176,경기78아6101,3
949,710,19941,4224,1964,경기75바3111,3
934,628,19941,4225,2162,경기75바3249,3
928,701,19941,4226,234,경기70사1677,4
931,613,19941,4227,315,경기70사6603,3
940,710,19941,4228,234,경기70사1663,3
931,510,19941,4229,1677,경기77바3636,3
958,619,19941,4230,2176,경기78아1132,4
940,713,19941,4231,234,경기70사1648,4
952,728,19941,4232,1964,경기75바3230,3
958,655,19941,4233,2162,경기75바3118,4
955,622,19941,4234,315,경기70사6602,3
955,722,19941,4235,234,경기70사1119,3
946,531,19941,4236,1677,경기77바3632,3
922,549,19941,4237,2176,경기78아1323,4
949,628,19941,4238,315,경기70사6604,3
1004,728,19941,4239,234,경기70사1112,4
1010,749,19941,4240,1964,경기75바3001,3
1016,710,19941,4241,2162,경기75바3159,4
1101,737,19941,4242,2176,경기79사2700,3
1010,737,19941,4243,234,경기70사1649,4
1007,634,19941,4244,315,경기70사6621,3
952,631,19941,4245,2176,경기78아1138,4
1019,743,19941,4246,234,경기70사1640,3
1025,549,19941,4247,1677,경기77바3633,3
1113,749,19941,4248,234,경기70사1694,3
1028,813,19941,4249,1964,경기75바1016,3
1022,719,19941,4250,2162,경기75바3243,3
955,640,19941,4251,315,경기70사6614,3
1016,640,19941,4252,2176,경기78아1139,4
1022,755,19941,4253,234,경기70사1676,4
1046,804,19941,4254,234,경기70사1662,3
1019,646,19941,4255,315,경기70사6611,3
1016,649,19941,4256,2176,경기78아1309,3
1040,828,19941,4257,1964,경기75바3231,3
1046,734,19941,4258,2162,경기75바3037,4
1055,607,19941,4259,1677,경기77바3634,3
1028,652,19941,4260,315,경기70사6613,3
1043,810,19941,4261,234,경기70사1145,4
1058,816,19941,4262,234,경기70사1693,3
1022,701,19941,4263,2176,경기78아6174,3
1046,822,19941,4264,234,경기70사1646,4
1034,655,19941,4265,315,경기70사6601,3
22,2134,19937,4266,2162,경기75바3185,3
1058,849,19941,4267,1964,경기75바3164,3
1101,831,19941,4268,234,경기70사1639,3
1058,719,19941,4269,2176,경기78아1288,4
1031,716,19941,4270,315,경기70사6609,3
1110,634,19941,4271,1677,경기77바2195,3
1104,837,19941,4272,234,경기70사1163,4
1031,707,19941,4273,2176,경기78아1289,4
1113,846,19941,4274,234,경기70사1665,3
1116,910,19941,4275,1964,경기75바3165,3
1058,749,19941,4276,2162,경기75바3113,3
1110,746,19941,4277,315,경기70바5358,3
1128,904,19941,4278,234,경기70사1132,3
1128,801,19941,4279,315,경기70사6600,3
1131,910,19941,4280,234,경기70사1678,4
1049,728,19941,4281,2176,경기78아1110,4
1143,649,19941,4282,1677,경기77바2213,3
1119,919,19941,4283,234,경기76아1297,3
1137,928,19941,4284,1964,경기75바3246,3
1155,828,19941,4285,315,경기70사6608,3
1143,828,19941,4286,2162,경기75바3120,3
1246,937,19940,4287,2176,경기78아1315,3
1131,928,19941,4288,234,경기70사1647,4
1201,934,19941,4289,234,경기70사1641,3
1240,913,19941,4290,315,경기70사6552,3
1155,949,19941,4291,1964,경기75바3166,3
1113,749,19941,4292,2176,경기78아1287,4
1207,943,19941,4293,234,경기70사1114,4
1301,1052,19941,4294,234,경기70사1649,4
1207,710,19941,4295,1677,경기77바3635,3
1137,855,19941,4296,2162,경기75바1013,3
1213,949,19941,4297,234,경기76아1298,3
1249,931,19941,4298,315,경기70사6643,3
1204,958,19941,4299,234,경기70사1147,3
1213,1013,19941,4300,1964,경기75바3111,3
1119,758,19941,4301,2176,경기78아1225,4
1219,1004,19941,4302,234,경기70사1664,3
1258,1001,19941,4303,315,경기70바5338,3
1228,1013,19941,4304,234,경기70사1677,4
1216,919,19941,4305,2162,경기75바1015,3
1125,810,19941,4306,2176,경기78아1322,4
1246,1031,19941,4307,1964,경기75바3230,3
1240,1022,19941,4308,234,경기70사1663,3
1237,801,19941,4309,1677,경기77바2190,3
1310,1013,19941,4310,315,경기70사6603,3
1234,1028,19941,4311,234,경기70사1648,4
1255,946,19941,4312,2162,경기75바3036,4
1137,819,19941,4313,2176,경기78아1316,3
1252,1049,19941,4314,1964,경기75바3001,3
1255,1037,19941,4315,234,경기70사1119,3
1340,1031,19941,4316,315,경기70사6602,3
1131,828,19941,4317,2176,경기78아1313,3
1310,1046,19941,4318,234,경기70사1112,4
1313,1010,19941,4319,2162,경기75바3249,3
1316,840,19941,4320,1677,경기77바2184,3
1313,1113,19941,4321,1964,경기75바1016,3
1355,1043,19941,4322,315,경기70사6604,3
1325,1028,19941,4323,2162,경기75바3118,4
1316,1101,19941,4324,234,경기70사1640,3
1404,1055,19941,4325,315,경기70사6621,3
1337,1131,19941,4326,1964,경기75바3231,3
1328,1110,19941,4327,234,경기70사1694,3
1334,1113,19941,4328,234,경기70사1676,4
1328,919,19941,4329,1677,경기77바2128,3
1352,1110,19941,4330,315,경기70사6614,3
1343,1122,19941,4331,234,경기70사1662,3
1355,1152,19941,4332,1964,경기75바3164,3
1331,1049,19941,4333,2162,경기75바3159,4
1334,1137,19941,4334,234,경기70사1145,4
1410,1122,19941,4335,315,경기70사6611,3
1358,1140,19941,4336,234,경기70사1693,3
1413,1210,19941,4337,1964,경기75바3165,3
1407,1110,19941,4338,2162,경기75바3243,3
1346,952,19941,4339,1677,경기77바3649,3
1352,1146,19941,4340,234,경기70사1646,4
1440,1134,19941,4341,315,경기70사6613,3
1413,1155,19941,4342,234,경기70사1639,3
1437,1231,19941,4343,1964,경기75바3246,3
1419,1207,19941,4344,234,경기70사1163,4
1425,1022,19941,4345,1677,경기77바3636,3
1422,1128,19941,4346,2162,경기75바3037,4
1458,1146,19941,4347,315,경기70사6601,3
1428,1210,19941,4348,234,경기70사1665,3
1455,1252,19941,4349,1964,경기75바3166,3
2037,1707,19934,4350,234,경기70사1123,4
1501,1158,19941,4351,315,경기70사6609,3
1431,1219,19941,4352,234,경기70사1132,3
1449,1043,19941,4353,1677,경기77바3632,3
1534,1313,19941,4354,1964,경기75바3111,3
1425,1149,19941,4355,2162,경기75바3185,3
1434,1225,19941,4356,234,경기70사1678,4
228,2258,19940,4357,315,경기70사6610,3
1443,1231,19941,4358,234,경기76아1297,3
1443,1240,19941,4359,234,경기70사1647,4
1510,1101,19941,4360,1677,경기77바3633,3
1540,1331,19941,4361,1964,경기75바3230,3
1458,1210,19941,4362,2162,경기75바3113,3
1731,1401,19941,4363,2162,경기75바3249,3
1507,1222,19941,4364,315,경기70사6600,3
1116,855,19941,4365,234,경기70사1154,3
1519,1255,19941,4366,234,경기70사1114,4
1534,1237,19941,4367,2162,경기75바3120,3
1149,640,19941,4368,1677,경기77바2296,4
1528,1234,19941,4369,315,경기70사6608,3
1528,1301,19941,4370,234,경기76아1298,3
1558,1352,19941,4371,1964,경기75바3001,3
1528,1310,19941,4372,234,경기70사1147,3
1549,1301,19941,4373,2162,경기75바1013,3
1225,901,19941,4374,315,경기70사6565,3
1637,1316,19941,4375,234,경기70사1664,3
1519,1322,19941,4376,234,경기70사1677,4
1525,1134,19941,4377,1677,경기77바3634,3
1619,1413,19941,4378,1964,경기75바1016,3
1607,1249,19941,4379,315,경기70사6552,3
1543,1331,19941,4380,234,경기70사1663,3
1619,1304,19941,4381,315,경기70사6643,3
1852,1655,19940,4382,234,경기78아7097,3
1546,1340,19941,4383,234,경기70사1648,4
1040,704,19941,4384,315,경기70사6607,3
1628,1425,19941,4385,1964,경기75바3231,3
1601,1352,19941,4386,234,경기70사1119,3
1249,731,19941,4387,1677,경기77바3606,4
1613,1322,19941,4388,2162,경기75바1015,3
1822,1704,19940,4389,234,경기76자3591,3
1625,1401,19941,4390,234,경기70사1112,4
1628,1319,19941,4391,315,경기70바5338,3
1252,946,19941,4392,315,경기70사6612,3
1504,1249,19941,4393,234,경기70사1641,3
1643,1440,19941,4394,1964,경기75바3164,3
1649,1340,19941,4395,2162,경기75바3036,4
1049,731,19941,4396,315,경기70사6606,3
1301,1258,19941,4397,234,경기70사1649,4
1634,1422,19941,4398,234,경기70사1640,3
1555,1201,19941,4399,1677,경기77바2195,3
1625,1337,19941,4400,315,경기70사6603,3
1710,1458,19941,4401,1964,경기75바3165,3
1634,1428,19941,4402,234,경기70사1694,3
1952,1746,19940,4403,234,경기76아9343,3
1710,1601,19941,4404,2162,경기75바3249,3
1646,1434,19941,4405,234,경기70사1676,4
1707,1352,19941,4406,315,경기70사6602,3
2013,1752,19940,4407,234,경기79사4875,3
1707,1440,19941,4408,234,경기70사1662,3
1734,1510,19941,4409,1964,경기75바3246,3
1716,1449,19941,4410,234,경기70사1145,4
1658,1231,19941,4411,1677,경기77바2213,3
1725,1419,19941,4412,2162,경기75바3118,4
1728,1410,19941,4413,315,경기70사6604,3
1719,1455,19941,4414,234,경기70사1693,3
2013,1731,19940,4415,234,경기76아3316,3
1737,1525,19941,4416,1964,경기75바3166,3
1731,1504,19941,4417,234,경기70사1646,4
1716,1422,19941,4418,315,경기70사6621,3
1946,1819,19940,4419,234,경기78아7098,3
1743,1540,19941,4420,1964,경기75바3111,3
1810,1440,19941,4421,2162,경기75바3159,4
1722,1510,19941,4422,234,경기70사1639,3
1652,1231,19940,4423,1677,경기77바3412,3
1752,1516,19941,4424,234,경기70사1163,4
1725,1437,19941,4425,315,경기70사6614,3
1810,1601,19941,4426,1964,경기75바3230,3
1807,1458,19941,4427,2162,경기75바3243,3
1758,1522,19941,4428,234,경기70사1665,3
1740,1452,19941,4429,315,경기70사6611,3
1831,1704,19941,4430,234,경기76자3591,3
1758,1534,19941,4431,234,경기70사1123,4
1801,1334,19941,4432,1677,경기77바2190,3
1834,1622,19941,4433,1964,경기75바3001,3
1752,1537,19941,4434,234,경기70사1132,3
1840,1519,19941,4435,2162,경기75바3037,4
1816,1504,19941,4436,315,경기70사6613,3
1801,1543,19941,4437,234,경기70사1678,4
1822,1552,19941,4438,234,경기76아1297,3
1855,1640,19941,4439,1964,경기75바1016,3
1855,1540,19941,4440,2162,경기75바3185,3
1822,1519,19941,4441,315,경기70사6601,3
1828,1558,19941,4442,234,경기70사1647,4
1822,1413,19941,4443,1677,경기77바2184,3
2040,1916,19940,4444,234,경기79사3840,3
1828,1607,19941,4445,234,경기70사1154,3
1910,1658,19941,4446,1964,경기75바3231,3
1837,1534,19941,4447,315,경기70사6609,3
1849,1613,19941,4448,234,경기70사1114,4
1931,1601,19941,4449,2162,경기75바3113,3
1913,1619,19941,4450,234,경기76아1298,3
1934,1719,19941,4451,1964,경기75바3164,3
1913,1549,19941,4452,315,경기70사6610,3
1904,1625,19941,4453,234,경기70사1147,3
1919,1634,19941,4454,234,경기70사1664,3
1946,1613,19941,4455,2162,경기75바3120,3
1916,1437,19941,4456,1677,경기77바2128,3
1919,1640,19941,4457,234,경기70사1677,4
1949,1737,19941,4458,1964,경기75바3165,3
1922,1601,19941,4459,315,경기70사6600,3
1931,1646,19941,4460,234,경기70사1663,3
2010,1728,19941,4461,234,경기70사1640,3
1928,1655,19941,4462,234,경기70사1648,4
2007,1749,19941,4463,1964,경기75바3246,3
1955,1628,19941,4464,2162,경기75바1013,3
1949,1616,19941,4465,315,경기70사6608,3
1946,1701,19941,4466,234,경기70사1119,3
1919,1504,19941,4467,1677,경기77바3649,3
2037,1731,19941,4468,315,경기70사6603,3
2013,1807,19941,4469,1964,경기75바3166,3
1955,1707,19941,4470,234,경기70사1112,4
2007,1631,19941,4471,315,경기70사6565,3
2016,1701,19941,4472,2162,경기75바1015,3
1958,1716,19941,4473,234,경기70사1641,3
2031,1819,19941,4474,1964,경기75바3111,3
2022,1640,19941,4475,315,경기70사6552,3
1943,1519,19941,4476,1677,경기77바3636,3
2016,1722,19941,4477,234,경기70사1649,4
2025,1646,19941,4478,315,경기70사6643,3
2052,1840,19941,4479,1964,경기75바3230,3
2037,1719,19941,4480,2162,경기75바3036,4
2010,1543,19941,4481,1677,경기77바3632,3
2037,1710,19941,4482,315,경기70사6612,3
2104,1901,19941,4483,1964,경기75바3001,3
2010,1737,19941,4484,234,경기70사1694,3
2058,1740,19941,4485,2162,경기75바3249,3
2037,1710,19941,4486,315,경기70바5338,3
2113,1919,19941,4487,1964,경기75바1016,3
2022,1758,19941,4488,234,경기70사1145,4
2040,1558,19941,4489,1677,경기77바3633,3
2140,1937,19941,4490,1964,경기75바3231,3
2052,1825,19941,4491,234,경기70사1639,3
2113,1819,19941,4492,2162,경기75바3159,4
2125,1758,19941,4493,315,경기70사6604,3
2149,1949,19941,4494,1964,경기75바3164,3
2116,1855,19941,4495,234,경기70사1123,4
2119,1816,19941,4496,315,경기70사6621,3
2201,2007,19941,4497,1964,경기75바3165,3
2201,1919,19941,4498,2162,경기75바3185,3
2122,1919,19941,4499,234,경기76아1297,3
2140,1846,19941,4500,315,경기70사6611,3
2222,2022,19941,4501,1964,경기75바3246,3
2155,1940,19941,4502,234,경기70사1114,4
2204,1901,19941,4503,315,경기70사6613,3
2225,1940,19941,4504,2162,경기75바3113,3
2243,2034,19941,4505,1964,경기75바3166,3
2213,1958,19941,4506,234,경기70사1664,3
2216,1934,19941,4507,315,경기70사6609,3
2237,1949,19941,4508,315,경기70사6610,3
2243,2049,19941,4509,1964,경기75바3111,3
2243,2019,19941,4510,234,경기70사1648,4
2243,2007,19941,4511,315,경기70사6600,3
2316,2113,19941,4512,1964,경기75바3230,3
2258,2049,19941,4513,234,경기70사1641,3
2316,2128,19941,4514,1964,경기75바3001,3
2307,1858,19941,4515,1677,경기77바2190,3
2137,1731,19941,4516,1677,경기77바2195,3
4,2143,19941,4517,234,경기70사1145,4
2034,1749,19941,4518,234,경기70사1662,3
125,2034,19941,4519,1677,경기77바3649,3
1807,1355,19941,4520,2176,경기78아1313,3
2043,1807,19941,4521,234,경기70사1693,3
2055,1816,19941,4522,234,경기70사1646,4
104,2255,19941,4523,1964,경기75바3166,3
1149,840,19941,4524,2176,경기73아2852,3
1,2158,19941,4525,234,경기70사1639,3
2243,1831,19941,4526,1677,경기77바3412,3
2337,2049,19941,4527,315,경기70사6552,3
1216,910,19941,4528,2176,경기78아1314,3
2101,1834,19941,4529,234,경기70사1163,4
113,2316,19941,4530,1964,경기75바3111,3
2258,2022,19941,4531,2162,경기75바1013,3
1228,922,19941,4532,2176,경기76아6020,3
2101,1843,19941,4533,234,경기70사1665,3
2313,2037,19941,4534,315,경기70사6565,3
2104,1643,19941,4535,1677,경기77바3634,3
28,2213,19941,4536,234,경기70사1123,4
55,2134,19941,4537,2162,경기75바3249,3
1728,1322,19941,4538,2176,경기78아1322,4
2301,2022,19941,4539,315,경기70사6608,3
2119,1901,19941,4540,234,경기70사1132,3
1304,952,19941,4541,2176,강원72바1042,3
2116,1910,19941,4542,234,경기70사1678,4
2349,2104,19941,4543,315,경기70사6643,3
2337,1931,19941,4544,1677,경기77바2184,3
1,2110,19941,4545,2162,경기75바3036,4
4,2119,19941,4546,315,경기70사6612,3
1404,1040,19941,4547,2176,경기78아1323,4
55,2228,19941,4548,234,경기76아1297,3
2137,1928,19941,4549,234,경기70사1647,4
10,2001,19941,4550,1677,경기77바2128,3
1152,619,19941,4551,1677,서울72바5839,3
2049,1758,19941,4552,2162,경기75바3118,4
28,2031,19941,4553,315,경기70사6603,3
1,2134,19941,4554,315,경기70바5338,3
1316,1010,19941,4555,2176,경기78아6101,3
2346,2140,19941,4556,1964,경기75바1016,3
131,2243,19941,4557,234,경기70사1114,4
2116,1743,19941,4558,315,경기70사6602,3
2240,1958,19941,4559,2162,경기75바3120,3
1328,1025,19941,4560,2176,경기78아1132,4
2201,1946,19941,4561,234,경기76아1298,3
122,2201,19941,4562,315,경기70사6604,3
2204,1952,19941,4563,234,경기70사1147,3
1240,658,19941,4564,1677,서울74바2085,3
2201,1704,19941,4565,1677,경기77바3606,4
25,2225,19941,4566,1964,경기75바3165,3
131,2216,19941,4567,315,경기70사6621,3
1034,640,19941,4568,2162,경기75바9082,3
1355,1055,19941,4569,2176,경기78아1138,4
155,2258,19941,4570,234,경기70사1664,3
2140,1834,19941,4571,315,경기70사6614,3
2204,2004,19941,4572,234,경기70사1677,4
243,2122,19941,4573,1677,경기77바3632,3
1,2210,19941,4574,1964,경기75바3164,3
143,2228,19941,4575,315,경기70사6611,3
1416,1110,19941,4576,2176,경기78아1139,4
119,2201,19941,4577,2162,경기75바3159,4
204,2246,19941,4578,315,경기70사6613,3
2225,2013,19941,4579,234,경기70사1663,3
1210,640,19941,4580,1677,서울71바3243,3
2355,2158,19941,4581,1964,경기75바3231,3
1422,1125,19941,4582,2176,경기78아1309,3
1037,510,19942,4583,1677,경기77바3649,3
2034,1655,19941,4584,315,경기70사6607,3
2249,2028,19941,4585,234,경기70사1119,3
307,2146,19941,4586,1677,경기77바3633,3
2143,1901,19941,4587,2162,경기75바3037,4
